vm_id,current_size,current_cost,recommended_size,new_cost,monthly_savings
vm-103385,Standard_DS4_v2,266.36,Standard_B4ms,60.74,205.62
vm-101610,Standard_DS4_v2,266.35,Standard_B2s,30.37,235.98000000000002
vm-101157,Standard_DS4_v2,266.05,Standard_B2s,30.37,235.68
vm-104174,Standard_DS4_v2,266.03,Standard_B4ms,60.74,205.28999999999996
vm-102073,Standard_DS4_v2,266.02,Standard_B4ms,60.74,205.27999999999997
vm-101916,Standard_DS4_v2,265.81,Standard_B4ms,60.74,205.07
vm-104313,Standard_DS4_v2,265.35,Standard_B4ms,60.74,204.61
vm-102262,Standard_DS4_v2,265.2,Standard_B2s,30.37,234.82999999999998
vm-102353,Standard_DS4_v2,264.69,Standard_B2s,30.37,234.32
vm-102254,Standard_DS4_v2,264.34,Standard_B4ms,60.74,203.59999999999997
vm-104859,Standard_DS4_v2,262.76,Standard_B4ms,60.74,202.01999999999998
vm-100735,Standard_DS4_v2,262.68,Standard_B4ms,60.74,201.94
vm-101881,Standard_DS4_v2,262.65,Standard_B4ms,60.74,201.90999999999997
vm-104522,Standard_DS4_v2,262.38,Standard_B4ms,60.74,201.64
vm-102511,Standard_DS4_v2,262.3,Standard_B2s,30.37,231.93
vm-102481,Standard_DS4_v2,261.84,Standard_B4ms,60.74,201.09999999999997
vm-100228,Standard_DS4_v2,261.82,Standard_B4ms,60.74,201.07999999999998
vm-102394,Standard_DS4_v2,261.5,Standard_B4ms,60.74,200.76
vm-101355,Standard_DS4_v2,261.39,Standard_B4ms,60.74,200.64999999999998
vm-104384,Standard_DS4_v2,261.37,Standard_B4ms,60.74,200.63
vm-100427,Standard_DS4_v2,261.17,Standard_B4ms,60.74,200.43
vm-103197,Standard_DS4_v2,261.15,Standard_B4ms,60.74,200.40999999999997
vm-100489,Standard_DS4_v2,261.08,Standard_B4ms,60.74,200.33999999999997
vm-101553,Standard_DS4_v2,260.6,Standard_B4ms,60.74,199.86
vm-101472,Standard_DS4_v2,260.47,Standard_B4ms,60.74,199.73000000000002
vm-100088,Standard_DS4_v2,260.47,Standard_B4ms,60.74,199.73000000000002
vm-102236,Standard_DS4_v2,260.43,Standard_B2s,30.37,230.06
vm-102119,Standard_DS4_v2,260.27,Standard_B4ms,60.74,199.52999999999997
vm-101772,Standard_DS4_v2,260.05,Standard_B4ms,60.74,199.31
vm-102621,Standard_DS4_v2,259.71,Standard_B4ms,60.74,198.96999999999997
vm-103115,Standard_DS4_v2,259.37,Standard_B4ms,60.74,198.63
vm-100183,Standard_DS4_v2,259.29,Standard_B4ms,60.74,198.55
vm-104910,Standard_DS4_v2,259.06,Standard_B4ms,60.74,198.32
vm-100614,Standard_DS4_v2,258.98,Standard_B4ms,60.74,198.24
vm-100118,Standard_DS4_v2,258.92,Standard_B2s,30.37,228.55
vm-104617,Standard_DS4_v2,258.45,Standard_B4ms,60.74,197.70999999999998
vm-101102,Standard_DS4_v2,257.61,Standard_B4ms,60.74,196.87
vm-100905,Standard_DS4_v2,257.06,Standard_B4ms,60.74,196.32
vm-103334,Standard_DS4_v2,256.6,Standard_B4ms,60.74,195.86
vm-104562,Standard_DS4_v2,256.52,Standard_B4ms,60.74,195.77999999999997
vm-102135,Standard_DS4_v2,255.83,Standard_B4ms,60.74,195.09
vm-102074,Standard_DS4_v2,255.81,Standard_B4ms,60.74,195.07
vm-103392,Standard_DS4_v2,255.58,Standard_B4ms,60.74,194.84
vm-100473,Standard_DS4_v2,255.56,Standard_B4ms,60.74,194.82
vm-104469,Standard_DS4_v2,255.32,Standard_B4ms,60.74,194.57999999999998
vm-102509,Standard_DS4_v2,255.08,Standard_B4ms,60.74,194.34
vm-100383,Standard_DS4_v2,254.63,Standard_B4ms,60.74,193.89
vm-104440,Standard_DS4_v2,254.52,Standard_B4ms,60.74,193.78
vm-104786,Standard_DS4_v2,254.01,Standard_B4ms,60.74,193.26999999999998
vm-103492,Standard_DS4_v2,253.92,Standard_B4ms,60.74,193.17999999999998
vm-103497,Standard_DS4_v2,253.84,Standard_B4ms,60.74,193.1
vm-100645,Standard_DS4_v2,253.82,Standard_B4ms,60.74,193.07999999999998
vm-104108,Standard_DS4_v2,253.39,Standard_B4ms,60.74,192.64999999999998
vm-104016,Standard_DS4_v2,253.3,Standard_B2s,30.37,222.93
vm-104261,Standard_DS4_v2,252.94,Standard_B4ms,60.74,192.2
vm-103340,Standard_DS4_v2,252.87,Standard_B4ms,60.74,192.13
vm-103884,Standard_DS4_v2,252.83,Standard_B4ms,60.74,192.09
vm-104671,Standard_DS4_v2,252.76,Standard_B4ms,60.74,192.01999999999998
vm-103877,Standard_DS4_v2,252.54,Standard_B2s,30.37,222.17
vm-103406,Standard_F8s_v2,226.4,Standard_B4ms,60.74,165.66
vm-102186,Standard_F8s_v2,226.36,Standard_B4ms,60.74,165.62
vm-103627,Standard_F8s_v2,226.21,Standard_B4ms,60.74,165.47
vm-104040,Standard_F8s_v2,226.17,Standard_B4ms,60.74,165.42999999999998
vm-101149,Standard_F8s_v2,226.03,Standard_B4ms,60.74,165.29
vm-104648,Standard_F8s_v2,225.88,Standard_B4ms,60.74,165.14
vm-102989,Standard_F8s_v2,225.64,Standard_B4ms,60.74,164.89999999999998
vm-102860,Standard_F8s_v2,225.13,Standard_B4ms,60.74,164.39
vm-102075,Standard_F8s_v2,224.84,Standard_B4ms,60.74,164.1
vm-102999,Standard_F8s_v2,224.83,Standard_B4ms,60.74,164.09
vm-101429,Standard_F8s_v2,224.62,Standard_B2s,30.37,194.25
vm-102506,Standard_F8s_v2,224.42,Standard_B4ms,60.74,163.67999999999998
vm-100249,Standard_F8s_v2,223.99,Standard_B4ms,60.74,163.25
vm-100891,Standard_F8s_v2,223.97,Standard_B4ms,60.74,163.23
vm-103203,Standard_F8s_v2,223.97,Standard_B4ms,60.74,163.23
vm-103989,Standard_F8s_v2,223.92,Standard_B2s,30.37,193.54999999999998
vm-100814,Standard_F8s_v2,223.9,Standard_B4ms,60.74,163.16
vm-100529,Standard_F8s_v2,223.52,Standard_B4ms,60.74,162.78
vm-103428,Standard_F8s_v2,223.51,Standard_B4ms,60.74,162.76999999999998
vm-101305,Standard_F8s_v2,223.5,Standard_B4ms,60.74,162.76
vm-104064,Standard_F8s_v2,223.37,Standard_B4ms,60.74,162.63
vm-104569,Standard_F8s_v2,223.08,Standard_B4ms,60.74,162.34
vm-101375,Standard_F8s_v2,222.99,Standard_B4ms,60.74,162.25
vm-101271,Standard_F8s_v2,222.86,Standard_B4ms,60.74,162.12
vm-102244,Standard_F8s_v2,222.72,Standard_B4ms,60.74,161.98
vm-101409,Standard_F8s_v2,222.68,Standard_B4ms,60.74,161.94
vm-104286,Standard_F8s_v2,222.62,Standard_B4ms,60.74,161.88
vm-102475,Standard_F8s_v2,222.48,Standard_B4ms,60.74,161.73999999999998
vm-103544,Standard_F8s_v2,222.29,Standard_B4ms,60.74,161.54999999999998
vm-100513,Standard_F8s_v2,221.05,Standard_B4ms,60.74,160.31
vm-101978,Standard_F8s_v2,220.83,Standard_B4ms,60.74,160.09
vm-102497,Standard_F8s_v2,220.82,Standard_B2s,30.37,190.45
vm-101002,Standard_F8s_v2,219.96,Standard_B4ms,60.74,159.22
vm-101240,Standard_F8s_v2,219.86,Standard_B4ms,60.74,159.12
vm-102139,Standard_F8s_v2,219.67,Standard_B2s,30.37,189.29999999999998
vm-103955,Standard_F8s_v2,219.51,Standard_B4ms,60.74,158.76999999999998
vm-101444,Standard_F8s_v2,219.3,Standard_B2s,30.37,188.93
vm-104642,Standard_F8s_v2,219.22,Standard_B4ms,60.74,158.48
vm-103569,Standard_F8s_v2,218.05,Standard_B4ms,60.74,157.31
vm-100007,Standard_F8s_v2,217.91,Standard_B2s,30.37,187.54
vm-101322,Standard_F8s_v2,217.88,Standard_B2s,30.37,187.51
vm-100336,Standard_F8s_v2,217.88,Standard_B4ms,60.74,157.14
vm-100868,Standard_F8s_v2,217.86,Standard_B4ms,60.74,157.12
vm-100679,Standard_F8s_v2,217.69,Standard_B4ms,60.74,156.95
vm-103282,Standard_F8s_v2,217.63,Standard_B2s,30.37,187.26
vm-101852,Standard_F8s_v2,217.51,Standard_B4ms,60.74,156.76999999999998
vm-102207,Standard_F8s_v2,217.43,Standard_B4ms,60.74,156.69
vm-104755,Standard_F8s_v2,217.11,Standard_B4ms,60.74,156.37
vm-100396,Standard_F8s_v2,217.08,Standard_B4ms,60.74,156.34
vm-101685,Standard_F8s_v2,216.81,Standard_B4ms,60.74,156.07
vm-101026,Standard_F8s_v2,216.6,Standard_B4ms,60.74,155.85999999999999
vm-102964,Standard_F8s_v2,216.12,Standard_B4ms,60.74,155.38
vm-104754,Standard_F8s_v2,216.01,Standard_B4ms,60.74,155.26999999999998
vm-101350,Standard_F8s_v2,215.9,Standard_B4ms,60.74,155.16
vm-104454,Standard_F8s_v2,215.87,Standard_B4ms,60.74,155.13
vm-101452,Standard_F8s_v2,215.74,Standard_B4ms,60.74,155.0
vm-101236,Standard_F8s_v2,215.54,Standard_B4ms,60.74,154.79999999999998
vm-100351,Standard_F8s_v2,215.18,Standard_B4ms,60.74,154.44
vm-104809,Standard_F8s_v2,214.9,Standard_B4ms,60.74,154.16
vm-101372,Standard_F8s_v2,214.89,Standard_B4ms,60.74,154.14999999999998
vm-102957,Standard_F8s_v2,214.73,Standard_B2s,30.37,184.35999999999999
vm-103583,Standard_F8s_v2,214.71,Standard_B4ms,60.74,153.97
vm-102381,Standard_F8s_v2,214.16,Standard_B4ms,60.74,153.42
vm-102995,Standard_F8s_v2,213.81,Standard_B4ms,60.74,153.07
vm-100080,Standard_F8s_v2,213.69,Standard_B4ms,60.74,152.95
vm-100574,Standard_F8s_v2,213.62,Standard_B2s,30.37,183.25
vm-102881,Standard_F8s_v2,213.55,Standard_B4ms,60.74,152.81
vm-102718,Standard_E4s_v3,205.93,Standard_B4ms,60.74,145.19
vm-104656,Standard_E4s_v3,205.91,Standard_B4ms,60.74,145.17
vm-102681,Standard_E4s_v3,205.86,Standard_B2s,30.37,175.49
vm-100716,Standard_E4s_v3,205.77,Standard_B4ms,60.74,145.03
vm-103093,Standard_E4s_v3,205.66,Standard_B4ms,60.74,144.92
vm-101110,Standard_E4s_v3,205.62,Standard_B4ms,60.74,144.88
vm-102233,Standard_E4s_v3,205.41,Standard_B4ms,60.74,144.67
vm-104069,Standard_E4s_v3,205.29,Standard_B4ms,60.74,144.54999999999998
vm-100252,Standard_E4s_v3,204.93,Standard_B4ms,60.74,144.19
vm-100503,Standard_E4s_v3,204.87,Standard_B4ms,60.74,144.13
vm-103514,Standard_E4s_v3,204.87,Standard_B4ms,60.74,144.13
vm-102656,Standard_E4s_v3,204.77,Standard_B4ms,60.74,144.03
vm-101029,Standard_E4s_v3,204.45,Standard_B4ms,60.74,143.70999999999998
vm-102618,Standard_E4s_v3,204.35,Standard_B4ms,60.74,143.60999999999999
vm-103832,Standard_E4s_v3,204.32,Standard_B4ms,60.74,143.57999999999998
vm-103895,Standard_E4s_v3,204.14,Standard_B4ms,60.74,143.39999999999998
vm-104200,Standard_E4s_v3,204.08,Standard_B2s,30.37,173.71
vm-102443,Standard_E4s_v3,203.98,Standard_B4ms,60.74,143.23999999999998
vm-104727,Standard_E4s_v3,203.9,Standard_B4ms,60.74,143.16
vm-104708,Standard_E4s_v3,203.7,Standard_B4ms,60.74,142.95999999999998
vm-102825,Standard_E4s_v3,203.56,Standard_B4ms,60.74,142.82
vm-101313,Standard_E4s_v3,203.52,Standard_B4ms,60.74,142.78
vm-104983,Standard_E4s_v3,203.39,Standard_B2s,30.37,173.01999999999998
vm-101728,Standard_E4s_v3,203.29,Standard_B4ms,60.74,142.54999999999998
vm-103561,Standard_E4s_v3,203.24,Standard_B4ms,60.74,142.5
vm-102976,Standard_E4s_v3,203.21,Standard_B4ms,60.74,142.47
vm-103129,Standard_E4s_v3,203.13,Standard_B4ms,60.74,142.39
vm-103131,Standard_E4s_v3,203.05,Standard_B4ms,60.74,142.31
vm-102149,Standard_E4s_v3,202.94,Standard_B4ms,60.74,142.2
vm-103828,Standard_E4s_v3,202.77,Standard_B4ms,60.74,142.03
vm-100012,Standard_E4s_v3,202.76,Standard_B4ms,60.74,142.01999999999998
vm-103951,Standard_E4s_v3,202.55,Standard_B4ms,60.74,141.81
vm-102431,Standard_E4s_v3,202.53,Standard_B4ms,60.74,141.79
vm-102163,Standard_E4s_v3,202.53,Standard_B4ms,60.74,141.79
vm-100219,Standard_E4s_v3,202.42,Standard_B4ms,60.74,141.67999999999998
vm-100062,Standard_E4s_v3,202.38,Standard_B4ms,60.74,141.64
vm-102247,Standard_E4s_v3,202.23,Standard_B4ms,60.74,141.48999999999998
vm-100073,Standard_E4s_v3,202.13,Standard_B4ms,60.74,141.39
vm-103904,Standard_E4s_v3,202.03,Standard_B4ms,60.74,141.29
vm-101136,Standard_E4s_v3,201.9,Standard_B4ms,60.74,141.16
vm-101166,Standard_E4s_v3,201.86,Standard_B4ms,60.74,141.12
vm-101243,Standard_E4s_v3,201.79,Standard_B4ms,60.74,141.04999999999998
vm-102153,Standard_E4s_v3,201.53,Standard_B4ms,60.74,140.79
vm-100292,Standard_E4s_v3,201.5,Standard_B4ms,60.74,140.76
vm-100530,Standard_E4s_v3,201.42,Standard_B4ms,60.74,140.67999999999998
vm-103397,Standard_E4s_v3,201.29,Standard_B4ms,60.74,140.54999999999998
vm-101007,Standard_E4s_v3,201.0,Standard_B4ms,60.74,140.26
vm-101480,Standard_E4s_v3,200.79,Standard_B4ms,60.74,140.04999999999998
vm-101851,Standard_E4s_v3,200.67,Standard_B4ms,60.74,139.92999999999998
vm-100536,Standard_E4s_v3,200.5,Standard_B4ms,60.74,139.76
vm-100737,Standard_E4s_v3,200.31,Standard_B4ms,60.74,139.57
vm-102040,Standard_E4s_v3,200.27,Standard_B4ms,60.74,139.53
vm-102781,Standard_E4s_v3,200.06,Standard_B4ms,60.74,139.32
vm-102922,Standard_E4s_v3,200.0,Standard_B4ms,60.74,139.26
vm-101740,Standard_E4s_v3,199.91,Standard_B4ms,60.74,139.17
vm-104348,Standard_E4s_v3,199.9,Standard_B4ms,60.74,139.16
vm-104773,Standard_E4s_v3,199.86,Standard_B4ms,60.74,139.12
vm-100165,Standard_E4s_v3,199.8,Standard_B4ms,60.74,139.06
vm-101395,Standard_E4s_v3,199.75,Standard_B4ms,60.74,139.01
vm-103188,Standard_E4s_v3,199.59,Standard_B4ms,60.74,138.85
vm-100771,Standard_E4s_v3,199.58,Standard_B4ms,60.74,138.84
vm-103703,Standard_E4s_v3,199.57,Standard_B4ms,60.74,138.82999999999998
vm-103508,Standard_E4s_v3,199.5,Standard_B4ms,60.74,138.76
vm-100551,Standard_E4s_v3,199.46,Standard_B4ms,60.74,138.72
vm-100126,Standard_E4s_v3,199.29,Standard_B4ms,60.74,138.54999999999998
vm-101962,Standard_E4s_v3,199.29,Standard_B4ms,60.74,138.54999999999998
vm-104342,Standard_E4s_v3,199.27,Standard_B4ms,60.74,138.53
vm-100892,Standard_E4s_v3,199.26,Standard_B4ms,60.74,138.51999999999998
vm-104869,Standard_E4s_v3,199.19,Standard_B4ms,60.74,138.45
vm-103802,Standard_E4s_v3,199.05,Standard_B4ms,60.74,138.31
vm-103759,Standard_E4s_v3,198.99,Standard_B4ms,60.74,138.25
vm-103572,Standard_E4s_v3,198.85,Standard_B4ms,60.74,138.10999999999999
vm-103396,Standard_E4s_v3,198.76,Standard_B4ms,60.74,138.01999999999998
vm-102253,Standard_E4s_v3,198.72,Standard_B4ms,60.74,137.98
vm-103424,Standard_E4s_v3,198.57,Standard_B4ms,60.74,137.82999999999998
vm-101148,Standard_E4s_v3,198.5,Standard_B4ms,60.74,137.76
vm-100507,Standard_E4s_v3,198.42,Standard_B4ms,60.74,137.67999999999998
vm-104304,Standard_E4s_v3,198.14,Standard_B4ms,60.74,137.39999999999998
vm-104143,Standard_E4s_v3,197.89,Standard_B4ms,60.74,137.14999999999998
vm-103178,Standard_E4s_v3,197.84,Standard_B4ms,60.74,137.1
vm-104817,Standard_E4s_v3,197.83,Standard_B4ms,60.74,137.09
vm-101937,Standard_E4s_v3,197.77,Standard_B4ms,60.74,137.03
vm-103666,Standard_E4s_v3,197.72,Standard_B4ms,60.74,136.98
vm-100378,Standard_E4s_v3,197.72,Standard_B4ms,60.74,136.98
vm-103617,Standard_E4s_v3,197.62,Standard_B1s,7.59,190.03
vm-103276,Standard_E4s_v3,197.54,Standard_B2s,30.37,167.17
vm-101160,Standard_E4s_v3,197.47,Standard_B4ms,60.74,136.73
vm-101558,Standard_E4s_v3,197.42,Standard_B4ms,60.74,136.67999999999998
vm-100989,Standard_E4s_v3,197.39,Standard_B4ms,60.74,136.64999999999998
vm-101979,Standard_E4s_v3,197.37,Standard_B4ms,60.74,136.63
vm-101165,Standard_E4s_v3,197.27,Standard_B4ms,60.74,136.53
vm-103984,Standard_E4s_v3,197.02,Standard_B4ms,60.74,136.28
vm-102326,Standard_E4s_v3,196.95,Standard_B4ms,60.74,136.20999999999998
vm-101510,Standard_E4s_v3,196.94,Standard_B4ms,60.74,136.2
vm-104664,Standard_E4s_v3,196.83,Standard_B2s,30.37,166.46
vm-102531,Standard_E4s_v3,196.67,Standard_B4ms,60.74,135.92999999999998
vm-100811,Standard_E4s_v3,196.66,Standard_B4ms,60.74,135.92
vm-104052,Standard_E4s_v3,196.62,Standard_B2s,30.37,166.25
vm-104663,Standard_E4s_v3,196.55,Standard_B4ms,60.74,135.81
vm-104088,Standard_E4s_v3,196.49,Standard_B2s,30.37,166.12
vm-102917,Standard_E4s_v3,196.44,Standard_B4ms,60.74,135.7
vm-103776,Standard_E4s_v3,196.38,Standard_B4ms,60.74,135.64
vm-104452,Standard_E4s_v3,196.34,Standard_B4ms,60.74,135.6
vm-102371,Standard_E4s_v3,196.32,Standard_B4ms,60.74,135.57999999999998
vm-104653,Standard_E4s_v3,196.28,Standard_B4ms,60.74,135.54
vm-101309,Standard_E4s_v3,196.14,Standard_B4ms,60.74,135.39999999999998
vm-103690,Standard_E4s_v3,196.05,Standard_B1s,7.59,188.46
vm-104879,Standard_E4s_v3,196.03,Standard_B4ms,60.74,135.29
vm-102542,Standard_E4s_v3,195.83,Standard_B4ms,60.74,135.09
vm-102657,Standard_E4s_v3,195.5,Standard_B4ms,60.74,134.76
vm-103468,Standard_E4s_v3,195.36,Standard_B4ms,60.74,134.62
vm-104395,Standard_E4s_v3,195.26,Standard_B4ms,60.74,134.51999999999998
vm-101641,Standard_E4s_v3,195.24,Standard_B4ms,60.74,134.5
vm-104215,Standard_E4s_v3,194.98,Standard_B4ms,60.74,134.23999999999998
vm-101779,Standard_E4s_v3,194.93,Standard_B4ms,60.74,134.19
vm-104025,Standard_E4s_v3,194.82,Standard_B4ms,60.74,134.07999999999998
vm-101151,Standard_E4s_v3,194.82,Standard_B4ms,60.74,134.07999999999998
vm-104023,Standard_E4s_v3,194.73,Standard_B4ms,60.74,133.98999999999998
vm-104942,Standard_E4s_v3,194.68,Standard_B4ms,60.74,133.94
vm-104606,Standard_E4s_v3,194.67,Standard_B4ms,60.74,133.92999999999998
vm-104343,Standard_E4s_v3,194.62,Standard_B4ms,60.74,133.88
vm-102140,Standard_E4s_v3,194.47,Standard_B4ms,60.74,133.73
vm-101552,Standard_E4s_v3,194.19,Standard_B4ms,60.74,133.45
vm-102950,Standard_E4s_v3,194.11,Standard_B4ms,60.74,133.37
vm-100116,Standard_D4s_v3,144.08,Standard_B4ms,60.74,83.34
vm-102379,Standard_D4s_v3,144.05,Standard_B4ms,60.74,83.31
vm-100774,Standard_D4s_v3,143.94,Standard_B4ms,60.74,83.19999999999999
vm-103375,Standard_D4s_v3,143.91,Standard_B2s,30.37,113.53999999999999
vm-102211,Standard_D4s_v3,143.91,Standard_B4ms,60.74,83.16999999999999
vm-104632,Standard_D4s_v3,143.91,Standard_B4ms,60.74,83.16999999999999
vm-101327,Standard_D4s_v3,143.91,Standard_B4ms,60.74,83.16999999999999
vm-103965,Standard_D4s_v3,143.9,Standard_B4ms,60.74,83.16
vm-104684,Standard_D4s_v3,143.84,Standard_B4ms,60.74,83.1
vm-103189,Standard_D4s_v3,143.77,Standard_B4ms,60.74,83.03
vm-100727,Standard_D4s_v3,143.77,Standard_B4ms,60.74,83.03
vm-104149,Standard_D4s_v3,143.65,Standard_B4ms,60.74,82.91
vm-104639,Standard_D4s_v3,143.52,Standard_B4ms,60.74,82.78
vm-104524,Standard_D4s_v3,143.47,Standard_B4ms,60.74,82.72999999999999
vm-102062,Standard_D4s_v3,143.44,Standard_B2s,30.37,113.07
vm-104852,Standard_D4s_v3,143.38,Standard_B2s,30.37,113.00999999999999
vm-103019,Standard_D4s_v3,143.37,Standard_B4ms,60.74,82.63
vm-104488,Standard_D4s_v3,143.2,Standard_B4ms,60.74,82.45999999999998
vm-101004,Standard_D4s_v3,143.18,Standard_B4ms,60.74,82.44
vm-100393,Standard_D4s_v3,143.02,Standard_B2s,30.37,112.65
vm-103501,Standard_D4s_v3,143.01,Standard_B4ms,60.74,82.26999999999998
vm-103405,Standard_D4s_v3,142.99,Standard_B2s,30.37,112.62
vm-103475,Standard_D4s_v3,142.97,Standard_B2s,30.37,112.6
vm-104324,Standard_D4s_v3,142.86,Standard_B4ms,60.74,82.12
vm-103279,Standard_D4s_v3,142.85,Standard_B2s,30.37,112.47999999999999
vm-103531,Standard_D4s_v3,142.67,Standard_B2s,30.37,112.29999999999998
vm-102926,Standard_D4s_v3,142.63,Standard_B4ms,60.74,81.88999999999999
vm-104549,Standard_D4s_v3,142.58,Standard_B2s,30.37,112.21000000000001
vm-104124,Standard_D4s_v3,142.49,Standard_B4ms,60.74,81.75
vm-101469,Standard_D4s_v3,142.4,Standard_B4ms,60.74,81.66
vm-102698,Standard_D4s_v3,142.3,Standard_B2s,30.37,111.93
vm-101176,Standard_D4s_v3,142.23,Standard_B4ms,60.74,81.48999999999998
vm-101944,Standard_D4s_v3,142.23,Standard_B4ms,60.74,81.48999999999998
vm-102972,Standard_D4s_v3,142.21,Standard_B4ms,60.74,81.47
vm-100990,Standard_D4s_v3,142.15,Standard_B4ms,60.74,81.41
vm-101307,Standard_D4s_v3,142.1,Standard_B2s,30.37,111.72999999999999
vm-103981,Standard_D4s_v3,142.1,Standard_B4ms,60.74,81.35999999999999
vm-100648,Standard_D4s_v3,142.08,Standard_B2s,30.37,111.71000000000001
vm-102568,Standard_D4s_v3,141.96,Standard_B2s,30.37,111.59
vm-101478,Standard_D4s_v3,141.94,Standard_B4ms,60.74,81.19999999999999
vm-103822,Standard_D4s_v3,141.75,Standard_B4ms,60.74,81.00999999999999
vm-101674,Standard_D4s_v3,141.7,Standard_B2s,30.37,111.32999999999998
vm-104757,Standard_D4s_v3,141.69,Standard_B4ms,60.74,80.94999999999999
vm-101213,Standard_D4s_v3,141.68,Standard_B2s,30.37,111.31
vm-102874,Standard_D4s_v3,141.57,Standard_B1s,7.59,133.98
vm-100070,Standard_D4s_v3,141.56,Standard_B2s,30.37,111.19
vm-102991,Standard_D4s_v3,141.53,Standard_B4ms,60.74,80.78999999999999
vm-100051,Standard_D4s_v3,141.43,Standard_B4ms,60.74,80.69
vm-101528,Standard_D4s_v3,141.31,Standard_B2s,30.37,110.94
vm-101250,Standard_D4s_v3,141.2,Standard_B4ms,60.74,80.45999999999998
vm-104346,Standard_D4s_v3,141.08,Standard_B4ms,60.74,80.34
vm-101241,Standard_D4s_v3,141.05,Standard_B4ms,60.74,80.31
vm-101648,Standard_D4s_v3,140.83,Standard_B4ms,60.74,80.09
vm-102722,Standard_D4s_v3,140.72,Standard_B4ms,60.74,79.97999999999999
vm-104882,Standard_D4s_v3,140.64,Standard_B4ms,60.74,79.89999999999998
vm-102735,Standard_D4s_v3,140.61,Standard_B4ms,60.74,79.87
vm-102705,Standard_D4s_v3,140.58,Standard_B4ms,60.74,79.84
vm-102560,Standard_D4s_v3,140.52,Standard_B4ms,60.74,79.78
vm-104939,Standard_D4s_v3,140.49,Standard_B2s,30.37,110.12
vm-100759,Standard_D4s_v3,140.47,Standard_B2s,30.37,110.1
vm-100279,Standard_D4s_v3,140.46,Standard_B4ms,60.74,79.72
vm-104616,Standard_D4s_v3,140.43,Standard_B2s,30.37,110.06
vm-100230,Standard_D4s_v3,140.28,Standard_B4ms,60.74,79.53999999999999
vm-102748,Standard_D4s_v3,140.26,Standard_B4ms,60.74,79.51999999999998
vm-100420,Standard_D4s_v3,140.02,Standard_B4ms,60.74,79.28
vm-104601,Standard_D4s_v3,139.97,Standard_B2s,30.37,109.6
vm-103678,Standard_D4s_v3,139.93,Standard_B4ms,60.74,79.19
vm-100549,Standard_D4s_v3,139.92,Standard_B1s,7.59,132.32999999999998
vm-103784,Standard_D4s_v3,139.92,Standard_B4ms,60.74,79.17999999999998
vm-102710,Standard_D4s_v3,139.86,Standard_B2s,30.37,109.49000000000001
vm-102846,Standard_D4s_v3,139.83,Standard_B4ms,60.74,79.09
vm-102477,Standard_D4s_v3,139.81,Standard_B2s,30.37,109.44
vm-102377,Standard_D4s_v3,139.72,Standard_B4ms,60.74,78.97999999999999
vm-102120,Standard_D4s_v3,139.68,Standard_B2s,30.37,109.31
vm-100025,Standard_D4s_v3,139.56,Standard_B4ms,60.74,78.82
vm-100113,Standard_D4s_v3,139.36,Standard_B2s,30.37,108.99000000000001
vm-101261,Standard_D4s_v3,139.17,Standard_B4ms,60.74,78.42999999999998
vm-101562,Standard_D4s_v3,139.07,Standard_B4ms,60.74,78.32999999999998
vm-102065,Standard_D4s_v3,139.05,Standard_B4ms,60.74,78.31
vm-104054,Standard_D4s_v3,139.04,Standard_B4ms,60.74,78.29999999999998
vm-104948,Standard_D4s_v3,139.03,Standard_B4ms,60.74,78.28999999999999
vm-104309,Standard_D4s_v3,139.02,Standard_B2s,30.37,108.65
vm-100571,Standard_D4s_v3,138.99,Standard_B4ms,60.74,78.25
vm-103692,Standard_D4s_v3,138.95,Standard_B4ms,60.74,78.20999999999998
vm-104001,Standard_D4s_v3,138.85,Standard_B4ms,60.74,78.10999999999999
vm-104437,Standard_D4s_v3,138.84,Standard_B2s,30.37,108.47
vm-103568,Standard_D4s_v3,138.79,Standard_B2s,30.37,108.41999999999999
vm-102800,Standard_D4s_v3,138.73,Standard_B4ms,60.74,77.98999999999998
vm-102591,Standard_D4s_v3,138.73,Standard_B4ms,60.74,77.98999999999998
vm-101805,Standard_D4s_v3,138.72,Standard_B2s,30.37,108.35
vm-104350,Standard_D4s_v3,138.58,Standard_B4ms,60.74,77.84
vm-101123,Standard_D4s_v3,138.52,Standard_B4ms,60.74,77.78
vm-104289,Standard_D4s_v3,138.36,Standard_B4ms,60.74,77.62
vm-102783,Standard_D4s_v3,138.36,Standard_B4ms,60.74,77.62
vm-102098,Standard_D4s_v3,138.29,Standard_B4ms,60.74,77.54999999999998
vm-102524,Standard_D4s_v3,138.24,Standard_B4ms,60.74,77.5
vm-102300,Standard_D4s_v3,138.22,Standard_B4ms,60.74,77.47999999999999
vm-101899,Standard_D4s_v3,138.16,Standard_B2s,30.37,107.78999999999999
